opmode,density
1,0.2860659773510586
11,0.07385524372230429
12,0.038897095027080254
13,0.018217626784835055
14,0.013293943870014771
15,0.014771048744460856
16,0.023633677991137372
21,0.11176760216642048
22,0.051698670605613
23,0.08074839980305268
24,0.09256523879862137
25,0.04775972427375677
27,0.05268340718857706
28,0.04234367306745446
29,0.013293943870014771
30,0.03840472673559823
