opmode,density
1,0.3651791326209931
11,0.09428032683846638
12,0.049654305468258955
13,0.023255813953488372
14,0.01697045883092395
15,0.018856065367693273
16,0.03016970458830924
21,0.11502199874292897
22,0.04274041483343809
23,0.041483343808925204
24,0.07039597737272156
25,0.034569453174104335
27,0.028912633563796353
28,0.0251414204902577
29,0.00502828409805154
30,0.03834066624764299
