opmode,density
1,0.37034813925570226
11,0.12244897959183673
12,0.039015606242496996
13,0.040216086434573826
14,0.012605042016806723
15,0.008403361344537815
16,0.04921968787515006
21,0.06722689075630252
22,0.10624249699879952
23,0.057623049219687875
24,0.036614645858343335
25,0.013205282112845138
27,0.0234093637454982
28,0.017406962785114045
29,0.007202881152460984
30,0.028811524609843937
