opmode,density
1,0.31994459833795014
11,0.07548476454293629
12,0.04016620498614958
13,0.027008310249307478
14,0.013157894736842105
15,0.02008310249307479
16,0.04155124653739612
21,0.13365650969529086
22,0.10803324099722991
23,0.060941828254847646
24,0.055401662049861494
25,0.018005540166204988
27,0.0332409972299169
28,0.018005540166204988
29,0.011772853185595568
30,0.023545706371191136
