opmode,density
21,0.11650485436893204
22,0.06796116504854369
23,0.23948220064724918
24,0.2588996763754045
25,0.08090614886731391
27,0.08737864077669903
28,0.012944983818770227
29,0.019417475728155338
30,0.11650485436893204
