opmode,density
21,0.1
22,0.08409090909090909
23,0.22272727272727272
24,0.17272727272727273
25,0.09545454545454546
27,0.13863636363636364
28,0.10454545454545454
29,0.04318181818181818
30,0.038636363636363635
