opmode,density
21,0.15157894736842106
22,0.09263157894736843
23,0.18736842105263157
24,0.22105263157894736
25,0.06736842105263158
27,0.12421052631578948
28,0.05052631578947368
29,0.031578947368421054
30,0.06315789473684211
40,0.010526315789473684
